station,date,prcp,tobs
USC00513117,2011-10-01,0.0,24.4
USC00513117,2011-10-02,0.0,25.0
USC00513117,2011-10-03,0.0,25.0
USC00513117,2011-10-04,0.3,25.0
USC00513117,2011-10-05,1.8,25.0
USC00513117,2011-10-06,1.3,24.4
USC00513117,2011-10-07,2.8,22.2
USC00513117,2011-10-08,0.8,24.4
USC00513117,2011-10-09,1.8,24.4
USC00513117,2011-10-10,0.0,24.4
USC00513117,2011-10-11,1.0,23.9
USC00513117,2011-10-12,0.0,22.8
USC00513117,2011-10-13,2.8,23.3
USC00513117,2011-10-14,1.5,23.9
USC00513117,2011-10-15,3.8,23.9
USC00513117,2011-10-16,0.0,23.3
USC00513117,2011-10-17,0.8,21.7
USC00513117,2011-10-18,8.1,21.1
USC00513117,2011-10-19,2.0,20.0
USC00513117,2011-10-20,0.0,23.3
USC00513117,2011-10-21,0.0,24.4
USC00513117,2011-10-22,7.6,22.8
USC00513117,2011-10-23,39.6,22.2
USC00513117,2011-10-24,113.5,21.1
USC00513117,2011-10-25,0.3,23.9
USC00513117,2011-10-26,0.0,24.4
USC00513117,2011-10-27,1.0,21.1
USC00513117,2011-10-28,1.0,23.3
USC00513117,2011-10-29,1.3,25.0
USC00513117,2011-10-30,0.8,22.2
USC00513117,2011-10-31,8.4,21.7
USC00513117,2011-11-01,20.3,22.2
USC00513117,2011-11-02,2.5,22.8
USC00513117,2011-11-03,4.8,24.4
USC00513117,2011-11-04,15.7,23.9
USC00513117,2011-11-05,1.5,23.9
USC00513117,2011-11-06,0.3,24.4
USC00513117,2011-11-07,0.0,23.9
USC00513117,2011-11-08,1.3,23.3
USC00513117,2011-11-09,0.8,23.3
USC00513117,2011-11-10,1.0,23.3
USC00513117,2011-11-11,4.1,23.9
USC00513117,2011-11-12,1.8,22.8
USC00513117,2011-11-13,0.3,20.6
USC00513117,2011-11-14,0.0,21.7
USC00513117,2011-11-15,0.0,21.1
USC00513117,2011-11-16,0.0,23.3
USC00513117,2011-11-17,0.3,23.9
USC00513117,2011-11-18,1.0,23.3
USC00513117,2011-11-19,0.8,23.3
USC00513117,2011-11-20,0.5,23.3
USC00513117,2011-11-21,9.7,23.3
USC00513117,2011-11-22,0.8,23.3
USC00513117,2011-11-23,2.0,23.3
USC00513117,2011-11-24,0.0,22.8
USC00513117,2011-11-25,1.3,21.7
USC00513117,2011-11-26,0.0,23.3
USC00513117,2011-11-27,1.8,22.2
USC00513117,2011-11-28,0.0,21.7
USC00513117,2011-11-29,0.8,22.2
USC00513117,2011-11-30,9.1,18.9
USC00513117,2011-12-01,2.8,20.6
USC00513117,2011-12-02,3.6,20.0
USC00513117,2011-12-03,0.8,23.3
USC00513117,2011-12-04,0.3,22.8
USC00513117,2011-12-05,0.0,22.8
USC00513117,2011-12-06,0.0,22.2
USC00513117,2011-12-07,1.0,21.7
USC00513117,2011-12-08,2.0,21.7
USC00513117,2011-12-09,1.8,20.0
USC00513117,2011-12-10,2.8,22.2
USC00513117,2011-12-11,19.3,21.7
USC00513117,2011-12-12,14.7,22.2
USC00513117,2011-12-13,39.4,21.7
USC00513117,2011-12-14,1.3,21.7
USC00513117,2011-12-15,0.5,22.2
USC00513117,2011-12-16,0.0,21.7
USC00513117,2011-12-17,0.5,21.7
USC00513117,2011-12-18,2.8,22.2
USC00513117,2011-12-19,1.3,22.2
USC00513117,2011-12-20,0.5,22.2
USC00513117,2011-12-21,6.1,20.6
USC00513117,2011-12-22,1.5,21.7
USC00513117,2011-12-23,0.5,21.7
USC00513117,2011-12-24,0.5,20.6
USC00513117,2011-12-25,1.3,23.3
USC00513117,2011-12-26,0.0,22.2
USC00513117,2011-12-27,0.0,21.7
USC00513117,2011-12-28,0.8,21.7
USC00513117,2011-12-29,0.3,22.2
USC00513117,2011-12-30,0.5,21.7
USC00513117,2011-12-31,1.0,19.4
USC00513117,2012-01-01,0.3,19.4
USC00513117,2012-01-02,1.0,18.3
USC00513117,2012-01-03,0.0,18.9
USC00513117,2012-01-04,0.0,21.7
USC00513117,2012-01-05,0.3,22.2
USC00513117,2012-01-06,0.0,22.2
USC00513117,2012-01-07,0.0,23.3
USC00513117,2012-01-08,0.0,18.3
USC00513117,2012-01-09,0.3,21.7
USC00513117,2012-01-10,0.3,21.7
USC00513117,2012-01-11,1.3,20.0
USC00513117,2012-01-12,1.0,18.9
USC00513117,2012-01-13,0.0,20.6
USC00513117,2012-01-14,0.0,17.8
USC00513117,2012-01-15,0.0,23.3
USC00513117,2012-01-16,5.1,24.4
USC00513117,2012-01-17,1.5,24.4
USC00513117,2012-01-19,0.0,21.1
USC00513117,2012-01-20,0.0,22.2
USC00513117,2012-01-21,0.3,22.2
USC00513117,2012-01-22,0.0,22.8
USC00513117,2012-01-23,0.8,18.3
USC00513117,2012-01-24,0.0,18.3
USC00513117,2012-01-25,0.5,22.8
USC00513117,2012-01-26,0.0,22.8
USC00513117,2012-01-27,2.5,20.6
USC00513117,2012-01-28,0.0,22.8
USC00513117,2012-01-29,0.3,22.8
USC00513117,2012-01-30,1.5,21.7
USC00513117,2012-01-31,0.3,21.7
USC00513117,2012-02-01,0.0,18.9
USC00513117,2012-02-02,0.0,21.1
USC00513117,2012-02-03,0.0,17.2
USC00513117,2012-02-04,0.0,18.9
USC00513117,2012-02-05,0.0,20.6
USC00513117,2012-02-06,1.0,18.9
USC00513117,2012-02-07,7.1,21.1
USC00513117,2012-02-08,12.7,17.2
USC00513117,2012-02-09,0.0,18.9
USC00513117,2012-02-10,0.0,20.6
USC00513117,2012-02-11,0.3,21.7
USC00513117,2012-02-12,0.0,21.7
USC00513117,2012-02-13,0.3,21.7
USC00513117,2012-02-14,0.0,18.9
USC00513117,2012-02-15,0.0,19.4
USC00513117,2012-02-16,0.0,21.7
USC00513117,2012-02-17,3.0,21.7
USC00513117,2012-02-18,0.3,21.1
USC00513117,2012-02-19,1.8,20.6
USC00513117,2012-02-20,0.3,21.7
USC00513117,2012-02-21,0.0,21.7
USC00513117,2012-02-22,1.3,21.7
USC00513117,2012-02-23,1.0,21.7
USC00513117,2012-02-24,0.0,20.6
USC00513117,2012-02-25,0.3,20.0
USC00513117,2012-02-26,5.8,22.2
USC00513117,2012-02-27,0.0,21.7
USC00513117,2012-02-28,0.0,21.7
USC00513117,2012-02-29,0.0,22.2
USC00513117,2012-03-01,0.0,22.2
USC00513117,2012-03-02,0.0,19.4
USC00513117,2012-03-03,1.3,21.1
USC00513117,2012-03-04,0.8,21.1
USC00513117,2012-03-05,145.0,18.3
USC00513117,2012-03-06,59.2,19.4
USC00513117,2012-03-07,61.2,18.9
USC00513117,2012-03-08,15.0,19.4
USC00513117,2012-03-09,116.8,16.1
USC00513117,2012-03-10,10.2,22.2
USC00513117,2012-03-11,1.8,23.3
USC00513117,2012-03-12,2.5,21.1
USC00513117,2012-03-13,0.0,20.6
USC00513117,2012-03-14,0.0,21.1
USC00513117,2012-03-15,0.8,20.6
USC00513117,2012-03-16,0.3,21.1
USC00513117,2012-03-17,0.0,23.9
USC00513117,2012-03-18,1.3,20.0
USC00513117,2012-03-19,1.8,21.7
USC00513117,2012-03-20,0.0,18.3
USC00513117,2012-03-21,5.8,21.1
USC00513117,2012-03-22,3.3,21.1
USC00513117,2012-03-23,0.0,21.1
USC00513117,2012-03-24,1.5,21.7
USC00513117,2012-03-25,0.8,21.1
USC00513117,2012-03-26,0.8,21.1
USC00513117,2012-03-27,3.0,19.4
USC00513117,2012-03-28,0.3,20.6
USC00513117,2012-03-29,0.0,20.0
USC00513117,2012-03-30,0.0,21.7
USC00513117,2012-03-31,0.0,21.7
USC00513117,2012-04-01,0.0,23.9
USC00513117,2012-04-02,0.0,20.6
USC00513117,2012-04-03,0.0,21.7
USC00513117,2012-04-04,0.8,21.7
USC00513117,2012-04-05,0.5,22.2
USC00513117,2012-04-06,0.0,21.7
USC00513117,2012-04-07,3.8,22.2
USC00513117,2012-04-08,0.0,21.1
USC00513117,2012-04-09,2.8,20.6
USC00513117,2012-04-10,0.8,19.4
USC00513117,2012-04-11,4.3,21.1
USC00513117,2012-04-12,0.8,21.1
USC00513117,2012-04-13,0.5,18.9
USC00513117,2012-04-14,0.0,20.6
USC00513117,2012-04-15,1.3,21.1
USC00513117,2012-04-16,1.0,21.7
USC00513117,2012-04-17,0.0,22.2
USC00513117,2012-04-18,0.0,22.2
USC00513117,2012-04-19,0.0,22.2
USC00513117,2012-04-20,0.5,21.1
USC00513117,2012-04-21,0.5,21.1
USC00513117,2012-04-22,0.8,21.1
USC00513117,2012-04-23,2.8,21.1
USC00513117,2012-04-24,0.5,21.1
USC00513117,2012-04-25,0.5,20.6
USC00513117,2012-04-26,0.5,21.7
USC00513117,2012-04-27,7.1,20.0
USC00513117,2012-04-28,0.0,23.9
USC00513117,2012-04-29,0.0,21.7
USC00513117,2012-04-30,0.0,21.7
USC00513117,2012-05-01,0.5,21.7
USC00513117,2012-05-02,3.3,21.1
USC00513117,2012-05-03,2.8,21.1
USC00513117,2012-05-04,1.5,20.6
USC00513117,2012-05-05,2.5,21.7
USC00513117,2012-05-06,0.0,25.6
USC00513117,2012-05-07,1.3,21.7
USC00513117,2012-05-08,0.0,21.7
USC00513117,2012-05-09,0.0,21.7
USC00513117,2012-05-10,0.0,21.1
USC00513117,2012-05-11,1.0,21.1
USC00513117,2012-05-12,0.0,21.1
USC00513117,2012-05-13,0.0,19.4
USC00513117,2012-05-14,0.0,18.3
USC00513117,2012-05-15,0.0,19.4
USC00513117,2012-05-16,0.0,21.1
USC00513117,2012-05-17,0.5,22.8
USC00513117,2012-05-18,0.0,22.8
USC00513117,2012-05-19,0.0,23.3
USC00513117,2012-05-20,0.8,22.2
USC00513117,2012-05-21,4.3,22.2
USC00513117,2012-05-22,0.0,23.3
USC00513117,2012-05-23,0.0,22.8
USC00513117,2012-05-24,1.8,22.8
USC00513117,2012-05-25,0.0,22.8
USC00513117,2012-05-26,1.0,21.1
USC00513117,2012-05-27,0.5,22.8
USC00513117,2012-05-28,0.3,23.3
USC00513117,2012-05-29,0.0,22.2
USC00513117,2012-05-30,0.0,22.2
USC00513117,2012-05-31,1.3,22.2
USC00513117,2012-06-01,2.0,21.7
USC00513117,2012-06-02,0.8,21.7
USC00513117,2012-06-03,0.0,23.9
USC00513117,2012-06-04,0.0,22.2
USC00513117,2012-06-05,0.0,22.2
USC00513117,2012-06-06,0.8,22.8
USC00513117,2012-06-07,0.0,22.8
USC00513117,2012-06-08,0.0,22.8
USC00513117,2012-06-09,0.0,23.3
USC00513117,2012-06-10,0.0,22.8
USC00513117,2012-06-11,1.0,22.2
USC00513117,2012-06-12,0.5,22.2
USC00513117,2012-06-13,1.3,21.1
USC00513117,2012-06-14,2.0,22.2
USC00513117,2012-06-15,0.0,22.2
USC00513117,2012-06-16,0.0,22.2
USC00513117,2012-06-17,0.5,23.3
USC00513117,2012-06-18,0.0,22.8
USC00513117,2012-06-19,0.3,22.8
USC00513117,2012-06-20,3.6,21.1
USC00513117,2012-06-21,0.5,22.8
USC00513117,2012-06-22,0.3,22.2
USC00513117,2012-06-23,7.1,22.8
USC00513117,2012-06-24,6.9,20.6
USC00513117,2012-06-25,1.0,22.2
USC00513117,2012-06-26,5.6,21.7
USC00513117,2012-06-27,5.8,21.7
USC00513117,2012-06-28,0.0,22.8
USC00513117,2012-06-29,1.5,22.8
USC00513117,2012-06-30,0.0,22.2
USC00513117,2012-07-01,1.8,22.2
USC00513117,2012-07-02,1.3,21.7
USC00513117,2012-07-03,3.3,22.2
USC00513117,2012-07-04,3.3,21.7
USC00513117,2012-07-05,1.0,22.2
USC00513117,2012-07-06,2.8,22.8
USC00513117,2012-07-07,1.5,23.3
USC00513117,2012-07-08,0.3,22.8
USC00513117,2012-07-09,0.0,22.8
USC00513117,2012-07-10,0.3,22.8
USC00513117,2012-07-11,0.5,22.8
USC00513117,2012-07-12,0.0,22.8
USC00513117,2012-07-13,4.6,22.8
USC00513117,2012-07-14,2.0,23.9
USC00513117,2012-07-15,0.0,23.9
USC00513117,2012-07-16,2.0,22.8
USC00513117,2012-07-17,2.8,22.8
USC00513117,2012-07-18,0.8,23.3
USC00513117,2012-07-19,3.0,22.8
USC00513117,2012-07-20,20.3,21.1
USC00513117,2012-07-21,1.0,23.9
USC00513117,2012-07-22,0.0,23.3
USC00513117,2012-07-23,0.8,23.3
USC00513117,2012-07-24,0.0,23.3
USC00513117,2012-07-25,0.3,23.3
USC00513117,2012-07-26,0.3,22.8
USC00513117,2012-07-27,0.0,22.8
USC00513117,2012-07-28,10.9,23.9
USC00513117,2012-07-29,2.3,23.3
USC00513117,2012-07-30,2.0,23.3
USC00513117,2012-07-31,0.8,22.8
USC00513117,2012-08-01,0.0,23.9
USC00513117,2012-08-02,0.0,22.8
USC00513117,2012-08-03,0.0,23.3
USC00513117,2012-08-04,0.0,23.3
USC00513117,2012-08-05,2.5,23.3
USC00513117,2012-08-06,2.5,22.8
USC00513117,2012-08-07,0.5,23.3
USC00513117,2012-08-08,1.0,23.3
USC00513117,2012-08-09,0.5,23.9
USC00513117,2012-08-10,0.0,22.8
USC00513117,2012-08-11,0.5,22.2
USC00513117,2012-08-12,2.0,24.4
USC00513117,2012-08-13,1.5,23.9
USC00513117,2012-08-14,1.5,22.2
USC00513117,2012-08-15,0.3,23.9
USC00513117,2012-08-16,0.0,23.9
USC00513117,2012-08-17,0.0,23.9
USC00513117,2012-08-19,,21.7
USC00513117,2012-08-20,0.3,23.9
USC00513117,2012-08-21,0.8,23.3
USC00513117,2012-08-22,0.5,22.8
USC00513117,2012-08-23,0.8,23.9
USC00513117,2012-08-24,0.0,23.9
USC00513117,2012-08-25,0.0,23.9
USC00513117,2012-08-26,0.5,23.3
USC00513117,2012-08-27,0.0,23.9
USC00513117,2012-08-28,1.5,23.3
USC00513117,2012-08-29,2.0,22.2
USC00513117,2012-08-30,1.5,23.3
USC00513117,2012-08-31,1.0,24.4
USC00513117,2012-09-01,0.5,23.3
USC00513117,2012-09-02,2.0,22.2
USC00513117,2012-09-03,2.3,23.9
USC00513117,2012-09-04,0.0,23.3
USC00513117,2012-09-05,0.5,23.3
USC00513117,2012-09-06,0.5,23.3
USC00513117,2012-09-07,1.8,25.0
USC00513117,2012-09-08,3.6,23.3
USC00513117,2012-09-09,1.8,23.9
USC00513117,2012-09-10,0.0,23.9
USC00513117,2012-09-11,4.6,23.3
USC00513117,2012-09-12,1.0,23.3
USC00513117,2012-09-13,1.8,23.3
USC00513117,2012-09-14,1.0,23.9
USC00513117,2012-09-15,0.5,22.2
USC00513117,2012-09-16,0.0,22.2
USC00513117,2012-09-17,1.0,23.3
USC00513117,2012-09-18,0.0,22.8
USC00513117,2012-09-19,6.4,22.2
USC00513117,2012-09-20,14.0,21.7
USC00513117,2012-09-22,,22.8
USC00513117,2012-09-23,0.5,23.3
USC00513117,2012-09-24,1.8,23.9
USC00513117,2012-09-25,0.3,23.3
USC00513117,2012-09-26,0.0,23.3
USC00513117,2012-09-27,1.3,26.7
USC00513117,2012-09-28,0.3,23.9
USC00513117,2012-09-29,0.3,23.3
USC00513117,2012-09-30,0.0,22.8
USC00513117,2012-10-01,0.3,21.1
USC00513117,2012-10-02,0.0,22.2
USC00513117,2012-10-03,0.0,22.2
USC00513117,2012-10-04,0.0,22.8
USC00513117,2012-10-05,0.0,21.1
USC00513117,2012-10-06,0.0,21.7
USC00513117,2012-10-07,0.0,23.9
USC00513117,2012-10-08,1.0,23.9
USC00513117,2012-10-09,0.0,23.3
USC00513117,2012-10-10,0.0,22.2
USC00513117,2012-10-11,5.6,23.9
USC00513117,2012-10-12,0.0,23.3
USC00513117,2012-10-13,0.0,23.9
USC00513117,2012-10-14,1.8,23.3
USC00513117,2012-10-15,2.3,23.9
USC00513117,2012-10-16,1.8,22.8
USC00513117,2012-10-17,0.0,20.6
USC00513117,2012-10-18,0.0,21.1
USC00513117,2012-10-19,2.0,23.3
USC00513117,2012-10-20,0.0,23.3
USC00513117,2012-10-21,0.0,23.9
USC00513117,2012-10-22,0.0,23.9
USC00513117,2012-10-23,0.5,23.9
USC00513117,2012-10-24,0.3,22.8
USC00513117,2012-10-25,4.1,22.8
USC00513117,2012-10-26,0.0,22.2
USC00513117,2012-10-27,0.0,21.7
USC00513117,2012-10-28,0.5,23.3
USC00513117,2012-10-29,1.0,22.8
USC00513117,2012-10-30,0.3,23.3
USC00513117,2012-10-31,0.8,22.2
USC00513117,2012-11-01,0.0,19.4
USC00513117,2012-11-02,0.0,19.4
USC00513117,2012-11-03,0.0,23.3
USC00513117,2012-11-04,0.0,20.0
USC00513117,2012-11-05,0.0,20.6
USC00513117,2012-11-06,0.0,23.3
USC00513117,2012-11-07,1.8,23.3
USC00513117,2012-11-08,0.8,22.8
USC00513117,2012-11-09,0.8,23.3
USC00513117,2012-11-10,0.5,23.3
USC00513117,2012-11-11,0.0,23.3
USC00513117,2012-11-12,0.0,23.3
USC00513117,2012-11-13,2.0,22.8
USC00513117,2012-11-14,1.8,23.3
USC00513117,2012-11-15,1.3,22.8
USC00513117,2012-11-16,3.3,22.2
USC00513117,2012-11-17,0.8,22.8
USC00513117,2012-11-18,1.5,22.2
USC00513117,2012-11-19,1.5,24.4
USC00513117,2012-11-20,0.0,22.8
USC00513117,2012-11-21,0.3,21.7
USC00513117,2012-11-22,22.4,19.4
USC00513117,2012-11-23,0.0,20.0
USC00513117,2012-11-24,0.5,25.0
USC00513117,2012-11-25,0.0,20.6
USC00513117,2012-11-26,0.8,22.2
USC00513117,2012-11-27,0.0,21.7
USC00513117,2012-11-28,0.0,20.6
USC00513117,2012-11-29,0.0,18.3
USC00513117,2012-11-30,0.0,18.3
USC00513117,2012-12-01,0.0,18.3
USC00513117,2012-12-02,0.0,21.1
USC00513117,2012-12-03,0.0,24.4
USC00513117,2012-12-04,4.6,20.0
USC00513117,2012-12-05,1.8,21.7
USC00513117,2012-12-06,0.0,21.7
USC00513117,2012-12-07,0.0,20.0
USC00513117,2012-12-08,0.0,21.1
USC00513117,2012-12-09,0.0,22.8
USC00513117,2012-12-10,0.8,22.8
USC00513117,2012-12-11,0.0,22.2
USC00513117,2012-12-12,1.8,21.7
USC00513117,2012-12-13,2.5,21.1
USC00513117,2012-12-14,2.0,22.2
USC00513117,2012-12-15,2.5,21.7
USC00513117,2012-12-16,1.0,22.2
USC00513117,2012-12-17,0.5,22.2
USC00513117,2012-12-18,5.1,21.7
USC00513117,2012-12-19,6.1,21.1
USC00513117,2012-12-20,2.0,21.7
USC00513117,2012-12-21,1.5,21.7
USC00513117,2012-12-22,1.8,21.7
USC00513117,2012-12-23,0.5,18.9
USC00513117,2012-12-24,0.0,18.3
USC00513117,2012-12-25,0.0,22.8
USC00513117,2012-12-26,0.3,22.2
USC00513117,2012-12-27,0.0,22.2
USC00513117,2012-12-28,0.0,18.3
USC00513117,2012-12-29,0.0,18.3
USC00513117,2012-12-30,5.3,20.0
USC00513117,2012-12-31,4.3,19.4
USC00513117,2013-01-01,4.1,21.7
USC00513117,2013-01-02,1.8,20.6
USC00513117,2013-01-03,5.8,20.0
USC00513117,2013-01-04,1.5,21.7
USC00513117,2013-01-05,2.0,21.7
USC00513117,2013-01-06,4.8,21.7
USC00513117,2013-01-07,1.0,21.7
USC00513117,2013-01-08,1.0,21.1
USC00513117,2013-01-09,4.1,21.1
USC00513117,2013-01-10,1.3,21.7
USC00513117,2013-01-11,0.0,21.7
USC00513117,2013-01-13,,25.0
USC00513117,2013-01-14,0.0,23.3
USC00513117,2013-01-15,32.3,17.8
USC00513117,2013-01-16,0.0,15.6
USC00513117,2013-01-17,2.5,16.7
USC00513117,2013-01-18,0.0,16.7
USC00513117,2013-01-19,0.0,19.4
USC00513117,2013-01-20,0.0,20.0
USC00513117,2013-01-21,0.0,21.1
USC00513117,2013-01-22,0.0,21.1
USC00513117,2013-01-23,0.0,21.1
USC00513117,2013-01-24,18.0,19.4
USC00513117,2013-01-25,15.0,17.8
USC00513117,2013-01-26,0.0,18.3
USC00513117,2013-01-27,0.8,23.3
USC00513117,2013-01-28,66.0,17.8
USC00513117,2013-01-29,18.0,18.3
USC00513117,2013-01-30,0.0,17.8
USC00513117,2013-01-31,0.0,21.1
USC00513117,2013-02-01,0.0,20.6
USC00513117,2013-02-02,0.0,21.1
USC00513117,2013-02-03,0.0,19.4
USC00513117,2013-02-04,0.0,21.1
USC00513117,2013-02-05,0.0,21.1
USC00513117,2013-02-06,0.0,21.1
USC00513117,2013-02-07,4.1,21.1
USC00513117,2013-02-08,0.3,21.1
USC00513117,2013-02-09,0.0,20.6
USC00513117,2013-02-10,0.5,21.1
USC00513117,2013-02-11,1.8,20.6
USC00513117,2013-02-12,0.5,20.0
USC00513117,2013-02-13,0.5,20.0
USC00513117,2013-02-14,0.0,20.0
USC00513117,2013-02-15,0.0,20.6
USC00513117,2013-02-16,1.0,21.1
USC00513117,2013-02-17,0.0,20.0
USC00513117,2013-02-18,0.0,21.1
USC00513117,2013-02-19,3.0,20.6
USC00513117,2013-02-20,2.8,21.1
USC00513117,2013-02-21,1.3,20.6
USC00513117,2013-02-22,21.1,20.6
USC00513117,2013-02-23,5.8,20.6
USC00513117,2013-02-24,2.3,20.6
USC00513117,2013-02-25,0.5,20.0
USC00513117,2013-02-26,2.0,20.6
USC00513117,2013-02-27,0.8,21.1
USC00513117,2013-02-28,0.0,21.1
USC00513117,2013-03-01,0.0,20.6
USC00513117,2013-03-02,0.0,21.1
USC00513117,2013-03-03,0.0,21.1
USC00513117,2013-03-04,0.0,21.1
USC00513117,2013-03-05,0.0,21.1
USC00513117,2013-03-06,0.5,20.6
USC00513117,2013-03-07,1.5,18.9
USC00513117,2013-03-08,3.8,16.1
USC00513117,2013-03-09,2.5,21.1
USC00513117,2013-03-10,42.9,20.0
USC00513117,2013-03-11,20.3,16.7
USC00513117,2013-03-12,0.3,18.9
USC00513117,2013-03-13,0.8,17.8
USC00513117,2013-03-14,0.0,18.9
USC00513117,2013-03-15,0.0,16.7
USC00513117,2013-03-16,0.0,23.3
USC00513117,2013-03-17,0.0,17.2
USC00513117,2013-03-18,12.4,15.0
USC00513117,2013-03-19,0.0,17.2
USC00513117,2013-03-20,0.0,17.2
USC00513117,2013-03-21,0.0,24.4
USC00513117,2013-03-22,0.0,22.8
USC00513117,2013-03-23,2.8,18.9
USC00513117,2013-03-24,10.9,21.1
USC00513117,2013-03-25,20.3,19.4
USC00513117,2013-03-26,0.8,19.4
USC00513117,2013-03-27,0.0,21.1
USC00513117,2013-03-28,1.8,20.6
USC00513117,2013-03-29,1.8,20.6
USC00513117,2013-03-30,1.3,20.6
USC00513117,2013-03-31,0.5,17.8
USC00513117,2013-04-01,0.0,17.2
USC00513117,2013-04-02,0.0,17.2
USC00513117,2013-04-03,0.5,17.8
USC00513117,2013-04-04,1.8,18.3
USC00513117,2013-04-05,0.0,21.1
USC00513117,2013-04-06,0.0,22.2
USC00513117,2013-04-07,0.3,22.8
USC00513117,2013-04-08,0.0,21.7
USC00513117,2013-04-09,0.5,21.7
USC00513117,2013-04-10,0.8,21.7
USC00513117,2013-04-11,0.3,20.0
USC00513117,2013-04-12,0.0,22.8
USC00513117,2013-04-13,0.3,21.1
USC00513117,2013-04-14,0.0,23.9
USC00513117,2013-04-15,10.9,20.6
USC00513117,2013-04-16,4.8,18.3
USC00513117,2013-04-17,0.0,22.2
USC00513117,2013-04-18,0.0,22.2
USC00513117,2013-04-19,0.8,21.7
USC00513117,2013-04-20,2.8,25.0
USC00513117,2013-04-21,0.0,21.7
USC00513117,2013-04-22,11.2,21.1
USC00513117,2013-04-23,9.4,23.3
USC00513117,2013-04-24,19.3,19.4
USC00513117,2013-04-25,23.9,21.1
USC00513117,2013-04-26,0.0,22.2
USC00513117,2013-04-27,0.0,21.1
USC00513117,2013-04-28,0.0,20.0
USC00513117,2013-04-29,0.0,23.3
USC00513117,2013-04-30,0.0,21.1
USC00513117,2013-05-01,1.0,22.8
USC00513117,2013-05-02,0.0,22.8
USC00513117,2013-05-03,0.0,22.2
USC00513117,2013-05-04,0.0,21.1
USC00513117,2013-05-05,26.7,22.2
USC00513117,2013-05-06,2.3,20.6
USC00513117,2013-05-07,0.0,18.9
USC00513117,2013-05-08,0.0,20.6
USC00513117,2013-05-09,0.0,21.1
USC00513117,2013-05-10,2.5,21.1
USC00513117,2013-05-11,2.3,23.3
USC00513117,2013-05-12,5.6,20.0
USC00513117,2013-05-13,24.1,22.8
USC00513117,2013-05-14,0.3,22.8
USC00513117,2013-05-15,0.0,23.3
USC00513117,2013-05-16,0.0,23.3
USC00513117,2013-05-17,0.0,23.3
USC00513117,2013-05-18,0.0,26.1
USC00513117,2013-05-19,0.5,20.6
USC00513117,2013-05-20,13.7,20.0
USC00513117,2013-05-21,0.0,18.9
USC00513117,2013-05-22,0.0,20.6
USC00513117,2013-05-23,0.0,22.8
USC00513117,2013-05-24,0.0,23.9
USC00513117,2013-05-25,3.0,23.3
USC00513117,2013-05-26,4.6,23.9
USC00513117,2013-05-27,0.5,23.3
USC00513117,2013-05-28,1.5,22.8
USC00513117,2013-05-29,5.3,21.7
USC00513117,2013-05-30,18.8,25.0
USC00513117,2013-05-31,1.0,23.3
USC00513117,2013-06-01,1.3,23.9
USC00513117,2013-06-02,0.5,23.9
USC00513117,2013-06-03,0.5,23.9
USC00513117,2013-06-04,0.0,23.9
USC00513117,2013-06-05,0.0,23.3
USC00513117,2013-06-06,0.8,23.3
USC00513117,2013-06-07,0.0,23.3
USC00513117,2013-06-08,0.0,23.9
USC00513117,2013-06-09,0.0,23.9
USC00513117,2013-06-10,0.5,23.3
USC00513117,2013-06-11,0.0,23.9
USC00513117,2013-06-12,0.0,23.9
USC00513117,2013-06-13,0.5,23.3
USC00513117,2013-06-14,2.0,22.2
USC00513117,2013-06-15,0.3,23.3
USC00513117,2013-06-16,0.0,23.3
USC00513117,2013-06-17,0.3,23.3
USC00513117,2013-06-18,0.5,23.3
USC00513117,2013-06-19,0.0,23.3
USC00513117,2013-06-20,0.0,22.2
USC00513117,2013-06-21,5.6,21.1
USC00513117,2013-06-22,6.9,23.9
USC00513117,2013-06-23,0.8,23.3
USC00513117,2013-06-24,0.5,21.7
USC00513117,2013-06-25,1.3,21.7
USC00513117,2013-06-26,25.4,21.1
USC00513117,2013-06-27,2.5,22.8
USC00513117,2013-06-28,0.5,21.7
USC00513117,2013-06-29,5.6,21.7
USC00513117,2013-06-30,0.3,25.0
USC00513117,2013-07-02,0.5,23.9
USC00513117,2013-07-03,4.6,22.2
USC00513117,2013-07-04,0.3,23.9
USC00513117,2013-07-05,0.0,20.6
USC00513117,2013-07-06,0.0,22.2
USC00513117,2013-07-07,0.0,25.6
USC00513117,2013-07-08,0.8,23.9
USC00513117,2013-07-09,0.0,24.4
USC00513117,2013-07-10,3.8,23.9
USC00513117,2013-07-11,1.3,23.3
USC00513117,2013-07-12,1.5,23.3
USC00513117,2013-07-13,0.3,23.9
USC00513117,2013-07-14,0.0,25.0
USC00513117,2013-07-15,0.0,22.8
USC00513117,2013-07-16,0.0,23.9
USC00513117,2013-07-17,0.0,25.0
USC00513117,2013-07-18,0.8,23.9
USC00513117,2013-07-19,1.3,23.3
USC00513117,2013-07-20,1.3,23.9
USC00513117,2013-07-21,0.3,26.1
USC00513117,2013-07-22,7.6,23.3
USC00513117,2013-07-23,21.1,22.8
USC00513117,2013-07-24,0.0,24.4
USC00513117,2013-07-25,0.0,23.9
USC00513117,2013-07-26,0.0,23.9
USC00513117,2013-07-28,,25.0
USC00513117,2013-07-29,4.1,23.9
USC00513117,2013-07-30,2.0,25.6
USC00513117,2013-07-31,2.0,24.4
USC00513117,2013-08-01,1.5,23.9
USC00513117,2013-08-02,0.0,24.4
